,open,high,low,close,volume,trade_count,vwap,sma5,sma10,sma20,sma50,sma100,sma200,ema13,ema485,std,lower20,upper20,rsi,macd_delta,stochastic_delta,plus_di,minus_di,adx_smooth,kijun_sen,tenkan_sen,senkou_span_a,senkou_span_b,obv
2021-08-23,3350.0,3378.2,3278.3,3337.2,9800.119,5589.0,3226.0665629774,3278.16,3212.9900000000002,3150.725,2570.808,2483.9680000000003,2341.4725,3178.4883379587563,2779.9939763623706,144.44118829128774,2861.8426234174244,3439.6073765825754,57.92397108880317,-12.184593403456645,-26.797537610862406,22.47851833278758,18.950517248960523,34.615494155809955,2847.6499999999996,3161.8999999999996,3004.7749999999996,2548.85,74534.62999999999
2021-08-24,3335.7,3361.0,3137.0,3179.0,16553.093,6508.0,3208.9247319519,3253.5,3200.55,3170.0099999999998,2586.04,2480.5009999999997,2349.149,3175.3757182503628,2795.214425207177,115.25440078365429,2939.501198432691,3400.5188015673084,56.89166826365283,-15.65728501456239,-15.626444752658372,20.55541566908692,19.45428728731516,32.7218218893419,2899.7,3161.8999999999996,3030.7999999999997,2548.85,57981.53699999999
2021-08-25,3180.0,3250.8,3080.0,3156.7,13036.227,7352.0,3102.3875764974,3223.8799999999997,3190.0699999999997,3176.995,2603.1479999999997,2482.193,2356.614,3164.5077585003105,2807.500713726152,106.16573588026974,2964.6635282394604,3389.3264717605393,54.21344072265677,-19.251025974041312,-10.564031437817825,19.70423762898353,19.599327370091725,30.568451533005835,2910.95,3169.1,3040.0249999999996,2548.85,44945.30999999999
2021-08-26,3158.0,3167.0,3055.3,3099.3,15892.882,6482.0,3225.8520750296,3204.4,3210.51,3183.95,2625.334,2489.295,2364.115,3176.692364428837,2825.371395684371,106.15115873130723,2971.647682537385,3396.2523174626144,59.58554921543482,-16.592585138903246,18.77022653721685,23.06016753957967,18.302216643190743,28.461384004077754,2910.95,3172.1,3041.5249999999996,2548.85,60838.19199999999
2021-08-27,3104.8,3287.4,3094.0,3249.8,12604.356,5527.0,3237.9688764662,3173.0199999999995,3230.18,3195.475,2646.756,2493.2380000000003,2370.9984999999997,3177.2077409390035,2839.7119482220346,91.6220381513049,3012.23092369739,3378.7190763026097,56.30042763126365,-16.6840062179067,0.8861149637848555,21.343362243530954,16.936574504168682,27.250122545961833,2910.95,3216.75,3063.85,2548.85,48233.83599999999
2021-08-28,3246.4,3287.5,3154.0,3180.3,8578.988,4819.0,3198.2128401742,3170.2599999999998,3224.21,3198.715,2668.1659999999997,2502.0969999999998,2378.226,3175.4923493762885,2852.862983141247,89.31946190500238,3020.0760761899955,3377.3539238100047,55.58340563336966,-16.77614270032609,-7.682231468639301,20.712829108819165,16.790966828878133,26.120589757652915,2918.85,3216.75,3067.8,2548.85,39654.84799999999
2021-08-29,3173.6,3259.4,3145.2,3165.2,22892.267,11491.0,3225.470941742,3184.9800000000005,3219.2400000000002,3201.99,2689.7660000000005,2511.476,2385.584,3183.3220137511044,2868.11296642913,89.21664586835335,3023.556708263293,3380.4232917367067,58.06314140023767,-14.479440964390605,8.86885498535986,22.915770529156703,15.576542235832461,25.04570512742878,2946.95,3216.75,3081.85,2548.85,62547.11499999999
2021-08-30,3162.3,3351.3,3151.2,3230.3,14812.425,11711.0,3393.2999514259,3256.8,3240.34,3216.125,2718.494,2524.933,2393.595,3222.618868929518,2891.962951798716,104.94073506031481,3006.2435298793703,3426.0064701206297,65.3604313878783,-6.132794918062871,25.584652956288977,27.24482823904627,14.992231481982204,24.66936243178869,3099.1,3265.45,3182.2749999999996,2597.55,77359.54
2021-08-31,3226.2,3475.6,3217.1,3458.4,25101.303,18728.0,3687.2298074805,3360.34,3282.37,3248.16,2756.012,2536.6180000000004,2403.257,3300.4590305110155,2927.3381920690244,157.44233357010185,2933.275332859796,3563.0446671402037,72.37532759370583,7.65144018636115,6.526732141041435,37.33261920820446,12.744088332352046,25.08185803779673,3368.25,3450.9,3409.575,2783.0,102460.843
2021-09-01,3462.4,3846.5,3458.0,3767.5,16651.823,11551.0,3769.1344667308,3486.5800000000004,3329.8,3274.545,2792.808,2546.523,2413.6895,3373.464883295156,2963.061907294233,199.7398494917808,2875.0653010164383,3674.024698983562,73.20710435387674,16.08050614153519,1.1535912307137437,36.826120277354384,12.571186798736194,26.797563341477556,3368.25,3450.9,3409.575,2783.0,119112.666
2021-09-02,3761.9,3835.1,3710.3,3811.5,15766.167,10299.0,3936.5061008424,3635.12,3402.69,3307.84,2832.042,2558.6710000000003,2424.2125,3449.8127571101336,3001.237189729006,242.46941951512008,2822.90116096976,3792.7788390302403,74.98428512091316,22.22104140725847,-4.236876755270856,39.924086564631885,11.005347104204633,28.429903189803355,3462.95,3545.6000000000004,3504.275,2877.7,134878.83299999998
2021-09-03,3811.1,4035.9,3775.5,3907.9,10950.251,6492.0,3885.4507787356,3763.5200000000004,3474.25,3337.4,2871.8680000000004,2570.754,2434.8605000000002,3510.1680775229715,3036.4316519838794,271.6847971455145,2794.030405708971,3880.769594291029,73.05706284223892,22.691501596241253,-5.296811049768266,36.83552700746378,10.153964570414734,30.455051339913492,3490.75,3564.95,3527.85,2877.7,123928.58199999998
2021-09-04,3906.7,3956.4,3835.1,3872.3,6787.676,4078.0,3916.0775194485,3856.72,3556.7599999999998,3373.415,2910.8379999999997,2585.306,2444.999,3569.3440664482614,3072.3091661539843,298.08648791080657,2777.2420241783866,3969.5879758216133,74.10596201181188,22.202243513150762,2.3319056360051604,36.34297293334413,9.732533931112773,32.340505248032905,3490.75,3590.55,3540.65,2877.7,130716.25799999999
2021-09-05,3872.1,3982.8,3836.3,3924.4,9275.074,5798.0,3923.8899419455,3886.7400000000002,3623.54,3417.025,2951.1980000000003,2601.5029999999997,2455.0330000000004,3619.0949140985094,3106.462335870808,310.4527272790489,2796.119545441902,4037.930454558098,73.70266235511023,19.385567826767527,1.308722550819212,33.69018188086161,9.022124824576789,34.15575344194328,3490.75,3590.55,3540.65,2877.7,121441.18399999998
2021-09-06,3914.4,3973.1,3868.9,3917.6,41576.524,22276.0,3531.9461043184,3812.88,3649.7300000000005,3439.9549999999995,2985.242,2612.859,2462.145,3593.8242120844366,3120.0274958137243,294.09851831486594,2851.7579633702676,4028.1520366297314,52.28098715633019,1.7217996154425919,-30.806857842615088,24.59426275950575,33.015717903759395,35.62125976963798,3490.75,3523.45,3507.1,2877.7,79864.65999999997
2021-09-07,3916.9,3929.1,3011.0,3442.2,44677.604,28428.0,3432.9102708283,3727.9800000000005,3681.55,3452.88,3017.7019999999993,2621.2929999999997,2469.819,3578.0493246438027,3134.709215020169,290.0152127044365,2872.849574591127,4032.9104254088734,53.54124820471855,-8.70484366711144,-12.607917169369635,21.687034527896653,29.113009856958804,34.12103042175749,3490.75,3523.45,3507.1,2877.7,124542.26399999997
2021-09-08,3447.0,3560.4,3217.4,3483.4,22588.616,12173.0,3482.0184282472,3644.0800000000004,3703.8,3461.5200000000004,3046.9660000000003,2629.5559999999996,2477.7625,3560.1565639804026,3147.561369515768,287.2974061839048,2886.925187632191,4036.11481236781,52.433635503857076,-16.1772424754558,-0.6504699645493872,19.990677430598645,26.56946461554582,32.72546850462285,3490.75,3523.45,3507.1,2877.7,101953.64799999996
2021-09-09,3479.6,3567.3,3395.9,3452.8,35723.899,10166.0,3268.3053733888,3511.46,3684.09,3462.2149999999992,3070.612,2634.5,2486.02,3517.462769126059,3152.156870275063,286.79496208092564,2888.625075838148,4035.8049241618505,46.01774681077551,-25.999213195944286,-13.451718866881325,17.94265428711187,30.806680367483352,31.45973919240688,3490.75,3523.45,3507.1,2946.25,66229.74899999995
2021-09-10,3442.0,3459.1,3145.5,3261.3,10616.469,3877.0,3299.3686739254,3391.04,3638.8900000000003,3460.6299999999997,3094.28,2640.3779999999997,2494.482,3488.610944965193,3158.75659342921,287.512921622663,2885.6041567546736,4035.6558432453257,47.9586789621947,-29.375155606348173,-2.7027027027027266,16.678650662674656,28.63644652034581,31.097479675355043,3490.75,3523.45,3507.1,2992.55,76846.21799999995
2021-09-11,3275.2,3348.7,3219.0,3315.5,15605.26,5983.0,3373.1154724048,3358.04,3585.46,3457.63,3116.4320000000002,2645.2709999999997,2502.743,3458.4093813987374,3163.542186129506,289.0938603637226,2879.442279272555,4035.8177207274452,46.68139533268248,-31.253408278625045,-0.7285263602953407,18.332676975689225,25.8027540228587,30.71281648111611,3497.95,3496.9,3497.425,3016.1,61240.95799999995
2021-09-12,3315.5,3471.1,3247.1,3277.2,10776.503,4947.0,3239.4137690306,3316.3599999999997,3522.1700000000005,3462.4300000000003,3135.3340000000003,2651.2009999999996,2511.8435,3432.2080411989177,3168.045532610078,285.1984784321255,2892.0330431357493,4032.8269568642513,46.60461364806505,-30.95616497562328,-1.3887533743129445,16.663751400887865,27.076935882077752,29.763106160423177,3500.95,3496.9,3498.925,3072.55,50464.45499999994
2021-09-13,3275.1,3390.0,3110.0,3275.0,11810.487,5425.0,3382.4571069423,3305.5199999999995,3474.8,3474.525,3159.4660000000003,2657.5110000000004,2521.321,3427.4068924562152,3177.3608655500348,276.98746338959023,2920.5500732208197,4028.4999267791804,51.437385983703344,-25.62376286196992,7.968257065729983,17.499773521709862,25.692848075134833,29.312960347409696,3523.45,3492.05,3507.75,3072.55,62274.941999999945
2021-09-14,3280.6,3452.5,3279.3,3398.6,12418.751,5045.0,3508.4519731735,3383.7400000000002,3447.6,3502.1800000000003,3186.7360000000003,2668.9639999999995,2532.768,3459.54876496247,3196.554367759157,265.51749772849183,2971.1450045430165,4033.214995456984,59.53613277256928,-13.768132771579449,20.52883208117865,22.71106770237483,24.328043758977078,28.49484320949401,3523.45,3470.05,3496.75,3094.4,74693.69299999994
2021-09-15,3386.9,3675.5,3358.6,3652.4,14759.573,4982.0,3578.9100043477,3436.6,3413.8200000000006,3518.6799999999994,3212.452,2680.2459999999996,2543.467,3476.7275128249744,3212.039041183533,259.50674673310465,2999.66650653379,4037.6934934662086,56.62696519714297,-8.191237858360847,3.532051907503174,20.814297484910398,22.29622784191326,26.705033982466784,3523.45,3392.75,3458.1,3110.15,59934.11999999994
2021-09-16,3652.3,3657.0,3484.3,3579.8,22428.194,7203.0,3458.1401980739,3477.1400000000003,3417.59,3533.66,3233.8379999999997,2689.5640000000003,2553.0185,3477.1807252785497,3222.8617071350036,247.93042249792532,3037.7991550041493,4029.5208449958504,52.80344059002311,-7.488855795144069,-7.192824980279589,19.48965348854158,24.55803523532438,25.084236966377482,3523.45,3392.75,3458.1,3140.45,37505.925999999934
2021-09-17,3578.5,3578.5,3350.0,3479.9,13044.295,4612.0,3470.8584287997,3503.2400000000002,3409.8,3545.675,3252.796,2698.792,2562.341,3466.9406216673283,3230.2410327200273,235.28332893556177,3075.1083421288768,4016.2416578711236,50.09080921374978,-8.978143022761715,-7.519740354451798,17.863513417853312,22.509009316160967,24.114404197103273,3523.45,3392.75,3458.1,3159.7,24461.630999999936
2021-09-18,3480.3,3542.6,3373.5,3405.5,13214.019,4883.0,3326.4982205338,3463.88,3384.7,3544.25,3264.4240000000004,2708.0159999999996,2570.5595,3429.063390000567,3229.0918999921105,237.26703416193277,3069.7159316761345,4018.7840683238655,43.501556914343396,-15.391376385647144,-16.39406825969097,15.918757937628774,25.72599059778175,23.275289932686476,3523.45,3392.75,3458.1,3176.5,11247.611999999936
2021-09-19,3412.6,3457.0,3155.2,3201.8,62195.239,18505.0,3012.4798220616,3327.1800000000003,3355.46,3519.775,3272.824,2714.309,2578.0585,3363.325762857629,3218.5790951376625,268.1035058983744,2983.5679882032514,4055.982011796749,37.43768261407078,-25.117628881209004,-10.676190415106237,13.715261892385685,30.48043156186932,23.36828272866161,3422.95,3242.75,3332.85,3228.55,-50947.627000000066
2021-09-20,3202.7,3213.7,2810.0,2968.9,41532.473,13590.0,2886.6762885634,3180.62,3308.6099999999997,3473.75,3279.9240000000004,2717.875,2584.4385,3289.5649395922533,3203.5657972484255,298.8714029478223,2876.007194104355,4071.492805895645,34.710436304744476,-32.88354828388444,1.864646500030922,14.30523774130054,36.32916132707133,24.43706480410034,3339.1000000000004,3158.9,3249.0,3239.8,-92480.10000000006
2021-09-21,2982.7,3104.9,2642.3,2847.0,20030.274,7559.0,3019.6464308576,3107.1400000000003,3292.1400000000003,3438.8,3292.16,2722.6740000000004,2591.6835,3264.2699482219314,3199.886370834518,298.20117035316855,2842.3976592936633,4035.202340706337,44.23832581547275,-27.634716345895843,19.002350740452556,14.360240259445561,34.224089277844804,25.785095504749567,3339.1000000000004,3158.9,3249.0,3239.8,-72449.82600000006
2021-09-22,2859.9,3137.1,2855.7,3112.5,31727.143,7465.0,3113.7802209704,3041.26,3272.25,3397.21,3299.712,2728.116,2598.299,3237.3885270473693,3194.8849009635073,287.6960790487061,2821.817841902588,3972.602158097412,43.305253986467456,-23.597143366562502,6.216931216931201,14.528170706329616,32.136792788802964,26.847604205219124,3339.1000000000004,3158.9,3249.0,3239.8,-104176.96900000006
2021-09-23,3113.7,3174.7,3043.8,3076.1,18411.932,6529.0,2927.2141621097,2987.42,3225.6500000000005,3350.225,3302.9440000000004,2733.1830000000004,2603.7675,3193.847308897745,3184.2875305315415,282.96473433097503,2784.29553133805,3916.15446866195,39.74610497770542,-23.562237892892355,-10.433604336043377,13.223939125019562,37.76607522742532,27.67826035111506,3339.1000000000004,3149.65,3244.375,3247.7,-122588.90100000006
2021-09-24,3080.3,3117.1,2730.9,2932.6,19743.547,6722.0,2891.9299496489,2963.82,3145.5,3296.55,3300.77,2738.0429999999997,2608.999,3144.8548361980675,3170.817326428727,270.50039094241475,2755.549218115171,3837.5507818848296,37.83931155266641,-24.0453639090599,-9.901277584204408,12.154355813436982,34.71146620167735,29.139188858296173,3339.1000000000004,3110.4,3224.75,3275.8,-142332.44800000006
2021-09-25,2930.2,2967.5,2800.0,2850.9,31179.441,9424.0,2974.259024971,3018.5,3099.5600000000004,3256.6899999999996,3300.9640000000004,2747.282,2615.7070000000003,3141.3612881697723,3168.78026261143,232.05156301994424,2792.586873960111,3720.793126039888,46.890447872048135,-14.548882915718593,14.753516582784876,15.827680885895564,32.08282301447451,30.42330042653358,3339.1000000000004,3092.45,3215.775,3339.1000000000004,-111153.00700000007
2021-09-26,2850.4,3168.5,2739.9,3120.4,41173.812,8861.0,2984.6667442597,2989.1400000000003,3048.1400000000003,3232.8650000000002,3301.282,2754.8630000000003,2621.4955,3116.266818431234,3160.574998999391,236.20617747002117,2760.452645059958,3705.2773549400426,43.01826051237574,-11.94236615186287,-1.2872628726287552,14.783173080882836,29.965598179892282,30.67364600458344,3339.1000000000004,3049.65,3194.375,3339.1000000000004,-152326.81900000008
2021-09-27,3123.5,3149.6,2892.4,2965.7,43917.159,9378.0,2863.7216489414,2954.92,2998.09,3203.945,3297.3740000000003,2762.647,2627.172,3086.0858443696293,3150.2487358384487,239.15136519576694,2725.6422696084664,3682.247730391534,41.56778007962853,-10.85555629646933,-8.907600980771718,13.715962419285532,30.557754974020394,30.92708945268747,3339.1000000000004,2928.0,3133.55,3339.1000000000004,-196243.97800000006
2021-09-28,2962.4,2965.4,2785.0,2905.0,23246.383,5656.0,2927.5417886516,2971.8199999999997,2979.62,3182.1600000000003,3294.42,2773.059,2632.7545,3076.2307237453965,3144.868988648373,235.30384909728753,2711.5523018054255,3652.767698194575,45.23996348070677,-5.703800417534872,5.715792344725074,15.081970897806766,28.802844097944448,31.400602043233132,3312.55,2908.5,3110.525,3339.1000000000004,-172997.59500000006
2021-09-29,2909.9,3049.2,2782.9,3017.1,16065.528,4318.0,2993.5771707099,3001.0,2982.41,3168.935,3290.842,2783.05,2638.422,3064.8834774960537,3138.8864029416272,237.90283788765325,2693.1293242246934,3644.7406757753065,44.692217761643434,-2.2733539015652724,4.45626471377588,14.228815516644097,27.173527770426258,31.390962699534178,3312.55,2952.8,3132.675,3339.1000000000004,-189063.12300000005
2021-09-30,3023.0,3048.1,2936.0,2996.8,16525.935,6493.0,3249.963726591,3030.8,3024.65,3166.63,3293.6940000000004,2796.6560000000004,2645.993,3094.100123568046,3144.159679849959,236.6918737515063,2693.2462524969874,3640.013747503013,52.933312027712596,8.395859208883522,21.502084276087665,20.41007953515396,24.452479239418256,31.268465859659624,3307.7,3038.1000000000004,3172.9,3339.1000000000004,-172537.18800000005
2021-10-01,3001.2,3345.3,2994.7,3269.4,10023.621,3862.0,3383.4576489973,3117.42,3053.2799999999997,3172.71,3295.9939999999997,2810.81,2654.1655000000005,3137.6286773440397,3154.44817811966,240.97704434240003,2690.7559113152,3654.6640886848,56.26469032249492,18.5161303931499,25.106492976829216,21.94973143298645,22.51228886688169,29.639103293527096,3285.7,3100.3500000000004,3193.025,3339.1000000000004,-162513.56700000004
2021-10-02,3269.1,3469.8,3267.1,3398.8,11320.836,4098.0,3403.7245373575,3207.5,3081.21,3176.7300000000005,3298.262,2826.021,2661.7925,3168.738866294891,3162.5674440181087,243.3092581469087,2690.111483706183,3663.3485162938177,54.86212506911075,22.57791676463815,2.4625281534485026,21.60441419162821,21.643474439983475,27.606405188234618,3158.9,3114.4,3136.65,3339.1000000000004,-173834.40300000005
2021-10-03,3398.7,3488.9,3321.7,3355.4,7993.243,3657.0,3369.2404985936,3277.4800000000005,3124.65,3175.15,3299.98,2840.8880000000004,2669.6884999999997,3197.061885395621,3170.8273456290817,241.9622232911556,2691.225553417689,3659.0744465823113,55.18369551509949,24.267431405592166,-1.482841501662108,21.377092073233666,22.89946238924262,25.658051981634788,3158.9,3114.4,3136.65,3339.1000000000004,-165841.16000000006
2021-10-04,3358.5,3438.1,3268.7,3367.0,13405.306,4587.0,3471.5082755291,3373.44,3187.2200000000003,3166.36,3305.43,2855.913,2677.8645,3236.9959017676747,3183.181796826259,227.208451427316,2711.943097145368,3620.776902854632,58.21280835762471,27.180100687339703,4.319912855703393,24.861443332111012,23.091956273978642,24.072212523804172,3158.9,3164.8500000000004,3161.875,3339.1000000000004,-152435.85400000005
2021-10-05,3379.1,3546.8,3379.1,3476.6,17885.348,8944.0,3536.1229902376,3428.34,3229.57,3164.565,3315.4,2870.137,2686.7339999999995,3280.839344372293,3197.7562702653513,224.0550139474656,2716.454972105069,3612.675027894931,60.000620402687005,29.310190305638358,1.2432253713888883,25.64731541944742,22.573662857924425,22.630035494436765,3158.9,3206.75,3182.825,3339.1000000000004,-134550.50600000005
2021-10-06,3470.1,3630.6,3342.3,3543.9,13670.987,6341.0,3584.3916942061,3463.3199999999997,3290.37,3169.255,3327.202,2884.9040000000005,2695.6875,3322.676580890537,3212.9459164948416,231.46580195570792,2706.323396088584,3632.186603911416,60.80035645607527,29.64199051975903,0.050969633036856976,24.491323472937925,20.840179303525876,21.477469682366483,3158.9,3220.2,3189.55,3339.1000000000004,-120879.51900000006
2021-10-07,3541.0,3657.5,3507.5,3573.7,12951.722,5399.0,3605.0720301053,3509.2400000000002,3358.37,3178.23,3334.4039999999995,2898.6530000000002,2705.1210000000005,3360.1513550490317,3227.978405271542,243.61337627478304,2691.003247450434,3665.456752549566,61.11781784580258,28.235031834103218,0.07569518992950464,24.958752190490447,20.86610064905524,20.52314649315227,3158.9,3303.45,3231.175,3339.1000000000004,-107927.79700000006
2021-10-08,3574.6,3670.9,3524.7,3585.0,8211.316,3291.0,3558.4523316847,3550.06,3413.7699999999995,3196.695,3340.2259999999997,2913.9110000000005,2714.5995000000003,3390.286875756313,3241.841904538964,258.25585274103486,2680.1832945179303,3713.20670548207,60.469088923369235,25.04923154136923,-1.0562861472079277,23.2807498286269,20.91765393959423,19.676853001569352,3158.9,3332.8,3245.8500000000004,3339.1000000000004,-116139.11300000007
2021-10-09,3587.8,3634.0,3480.3,3571.1,30712.398,9699.0,3468.9245595769,3558.6400000000003,3466.04,3224.225,3345.6679999999997,2927.719,2724.323,3408.7458935054115,3253.0604138273734,261.827824867792,2700.569350264416,3747.880649735584,58.0075890324366,19.826096618987364,-4.717601597300856,23.110708532577984,24.52590352060903,18.64113974661585,3158.9,3469.0,3313.95,3339.1000000000004,-146851.51100000006
2021-10-10,3574.4,3604.3,3372.9,3519.5,13246.165,5874.0,3534.1226506691,3549.56,3488.95,3256.8,3348.6940000000004,2940.4510000000005,2733.7205,3421.567908718924,3262.9771651069345,253.25695054627673,2750.2860989074466,3763.313901092554,56.99081248447446,14.54080827793408,-3.6865409985710897,22.767176183253955,23.471897540458116,17.514449457373086,3156.6000000000004,3469.8,3313.2000000000003,3339.1000000000004,-160097.67600000006
2021-10-11,3523.1,3622.3,3450.0,3498.5,17359.999,7682.0,3484.6660090649,3536.4,3499.8599999999997,3276.57,3352.1079999999997,2952.84,2742.7870000000003,3433.901064616221,3272.8730375332098,256.63138175211407,2763.307236495772,3789.8327635042283,57.35117615878459,10.390502987669631,-0.08258258258257456,21.431006974092124,23.759084712307782,16.39078882567099,3156.6000000000004,3469.8,3313.2000000000003,3339.1000000000004,-142737.67700000005
2021-10-12,3496.4,3547.7,3404.5,3507.9,17294.531,6997.0,3506.9410015108,3550.6,3529.9199999999996,3305.565,3361.6479999999997,2966.2280000000005,2752.4755,3465.629483956761,3288.3529152690035,264.9677362906651,2775.62952741867,3835.50047258133,62.65965384252283,11.167572161177322,11.238432268164189,24.095037023589683,22.239388570054295,15.582148661631786,3156.6000000000004,3506.6000000000004,3331.6000000000004,3339.1000000000004,-125443.14600000005
2021-10-13,3510.9,3657.1,3412.6,3656.0,10954.609,5046.0,3732.9054263735,3600.3599999999997,3575.21,3349.9299999999994,3374.9119999999994,2980.4759999999997,2763.1,3516.239557677224,3309.8295657754074,272.96799830749313,2803.994003385013,3895.8659966149858,67.48332454320219,15.254186924687396,5.20921151869787,27.95056752475269,19.821843675278807,14.821583188683531,3241.15,3591.15,3416.15,3339.1000000000004,-114488.53700000005
2021-10-14,3654.5,3840.0,3614.5,3819.9,12894.723,4575.0,3834.9562483739,3664.06,3611.35,3399.285,3389.6859999999997,2996.417,2773.2340000000004,3562.205335151906,3331.1697859295705,267.45968158771103,2864.365636824578,3934.204363175422,67.97532817095399,16.7737854698534,-5.720176305973709,30.347848443097135,19.719814267862752,14.999781804313052,3274.65,3639.95,3457.3,3339.1000000000004,-101593.81400000006
2021-10-15,3828.5,3907.0,3744.6,3838.0,6234.898,3105.0,3872.7464887798,3739.1,3644.3299999999995,3436.95,3402.164,3013.7490000000003,2783.4965,3606.7045729873485,3353.0901992003787,278.35349198456254,2880.243016030875,3993.6569839691247,68.97252953546673,17.110092665482753,-4.734675938131829,30.942873156078598,18.54405909304532,15.464135013277055,3305.95,3671.25,3488.6,3339.1000000000004,-95358.91600000006
2021-10-16,3837.4,3969.6,3800.0,3873.7,11462.431,4307.0,3810.3017076046,3810.5,3673.45,3481.9100000000008,3415.8559999999998,3031.3059999999996,2793.2670000000003,3643.589633989156,3373.769383597111,271.13188100996183,2939.646237980077,4024.1737620199247,68.40707416767054,15.367099608223825,-1.803510236910796,27.61063778741099,22.26808590605031,16.07599521531593,3350.25,3671.25,3510.75,3339.1000000000004,-106821.34700000005
2021-10-17,3876.0,3918.0,3645.0,3864.9,11069.445,5633.0,3769.274794057,3842.5399999999995,3696.5700000000006,3527.4700000000003,3428.876,3048.5209999999997,2802.406,3668.2482577049914,3391.6453685345973,245.729558865026,3036.010882269948,4018.9291177300524,65.22040736001227,11.28463952361934,-6.762557740527683,25.27738387519812,20.386307623424983,15.692787255386893,3350.25,3671.25,3510.75,3339.1000000000004,-117890.79200000004
2021-10-18,3867.1,3885.8,3677.7,3816.2,6815.807,4054.0,3818.475111898,3849.16,3724.7600000000007,3569.2650000000003,3441.33,3065.548,2811.2025,3694.641363747135,3410.285960141556,225.63423116850078,3117.996537662999,4020.5334623370018,66.49070212985708,8.506025891457526,0.738916967610848,24.220769400567406,19.081517275203392,15.342855537544514,3350.25,3687.05,3518.65,3339.1000000000004,-111074.98500000004
2021-10-19,3820.4,3901.1,3743.1,3853.0,16060.238,9266.0,4106.0266840193,3915.6800000000003,3789.8700000000003,3627.9549999999995,3455.574,3087.034,2821.9689999999996,3762.6354546404013,3441.005720018265,221.7220568076183,3184.5108863847627,4071.3991136152363,74.98310784365722,14.788203876094308,8.912544840169573,33.45879622247124,16.951261859899443,15.201195522264038,3490.6499999999996,3822.95,3656.7999999999997,3441.85,-95014.74700000005
2021-10-20,3857.9,4241.4,3829.7,4170.6,13951.065,8947.0,4133.5263776421,3970.1400000000003,3854.6200000000003,3671.785,3463.1440000000002,3109.5780000000004,2832.544,3817.401818263201,3469.490338005663,232.8734597909364,3206.038080418127,4137.531919581873,73.4307821121804,16.109524699362957,-6.474992305489465,27.624449028456443,24.329352739587375,16.31971716543974,3558.95,3878.1,3718.5249999999996,3510.15,-108965.81200000005
2021-10-21,4166.2,4378.0,3378.2,4146.0,13071.432,6224.0,3997.6345219024,4004.9199999999996,3907.7100000000005,3703.785,3467.69,3130.2490000000003,2842.1565,3849.0301299398866,3492.4927490673963,237.09704400308541,3229.590911993829,4177.979088006171,66.92837629718937,11.931353283197126,-12.087168337277262,24.851855069556645,21.887479008088327,15.607048679212546,3580.45,3878.1,3729.2749999999996,3510.15,-122037.24400000005
2021-10-22,4150.9,4153.9,3888.7,4038.8,7965.203,3476.0,4074.6961710204,4062.2,3952.3700000000003,3741.1450000000004,3471.5840000000003,3151.813,2852.2239999999997,3885.254397091331,3517.1435475744825,238.12455454026826,3264.895890919464,4217.3941090805365,68.70455873887695,9.64950589490806,0.676549597055029,23.349310316422674,19.84135614352365,14.954364986526755,3580.45,3878.1,3729.2749999999996,3510.15,-114072.04100000006
2021-10-23,4037.2,4186.0,3939.4,4102.6,8645.01,4301.0,4042.6110305251,4120.64,3984.9,3780.0550000000003,3477.0419999999995,3174.455,2862.8465,3922.389483221141,3542.519566337948,237.38810727372461,3305.278785452551,4254.831214547449,69.86822998312817,8.000119001438705,4.859610200154947,21.887433341225794,18.599108671978534,14.466340279288634,3580.45,3878.1,3729.2749999999996,3510.15,-105427.03100000006
2021-10-24,4107.4,4158.0,3963.4,4145.2,13259.135,4145.0,4165.1806982431,4128.219999999999,4021.95,3816.65,3482.7239999999997,3196.781,2873.5225,3963.2624141895494,3569.4278671800603,244.10638766734795,3328.4372246653043,4304.862775334696,71.56042760217288,7.406459987521572,5.592711418614428,22.96506103362111,17.319773061889663,14.043232710633609,3657.0,3878.1,3767.55,3510.15,-92167.89600000007
2021-10-25,4136.1,4257.8,4096.5,4208.5,11215.519,4510.0,4211.0550847714,4154.7,4062.4200000000005,3853.375,3489.94,3220.5690000000004,2883.9644999999996,4008.282069305328,3598.0732063825867,255.3041869515691,3342.7666260968617,4363.983373903138,73.34088010544511,7.646373832931687,6.771354270854147,22.533880396233798,15.85456818299938,14.058378826923425,3686.35,3878.1,3782.225,3510.15,-80952.37700000007
2021-10-26,4212.8,4325.0,4090.9,4278.4,14785.322,5198.0,4027.7301005416,4146.0599999999995,4075.4900000000002,3874.47,3501.008,3243.125,2893.2675,4006.470345118852,3614.13489528409,248.66789318285916,3377.1342136342814,4371.805786365718,57.623109863609514,-1.8730799280339596,-16.526638661065533,19.968896892716977,18.932104544996903,14.22184053565572,3822.55,3878.1,3850.325,3510.15,-95737.69900000007
2021-10-27,4296.8,4322.3,3888.6,3995.6,17079.198,5515.0,4202.6759184711,4198.74,4130.469999999999,3913.5199999999995,3518.66,3268.1809999999996,2904.327,4057.831724387587,3644.5132838443537,261.15371259088397,3391.2125748182316,4435.8274251817675,67.45966611455376,2.321593342939977,13.54398862630228,19.61253329899026,16.789293190265,13.42233896914489,3836.7999999999997,3891.5499999999997,3864.1749999999997,3523.6,-78658.50100000006
